Timestamp,Current Price,1D Price,1W Price,1M Price,1Y Price,YTD Price
2025-05-10T22:51:38.780911,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T22:51:38.859748,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T22:51:38.987483,1871.647641598902,1876.9420458487828,1876.9420458487828,1876.9420458487828,1974.7679464137975,1892.5625329822612
2025-05-10T22:53:52.522787,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T22:53:52.726275,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T22:54:17.821441,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T22:54:32.691763,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T23:02:33.776142,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T23:03:15.820782,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T23:03:36.598075,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T23:03:46.076700,33265.0,33261.0,33270.0,33290.0,23700.0,23700.0
2025-05-10T23:04:04.831540,33257.5,33262.0,33262.0,33521.6,26181.6,24300.0
2025-05-10T23:05:20.009351,33265.0,33261.0,33270.0,33290.0,23700.0,23700.0
2025-05-10T23:12:29.445956,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T23:12:44.292529,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:23:08.818558,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T23:23:30.197526,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:25:53.673423,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:28:37.186546,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T23:28:52.282027,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:29:17.731156,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:30:01.109417,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:30:18.070640,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:48:02.588387,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T23:48:33.115041,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T23:48:37.502276,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-10T23:48:42.417194,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:49:46.540411,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:51:29.627743,1885.4675807509468,1899.49636331693,1899.49636331693,1899.49636331693,1959.8105331828099,1906.5859541049747
2025-05-10T23:51:30.130624,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:51:31.400293,1900.8791527339508,1907.2504009117126,1907.2504009117126,1907.2504009117126,1964.8605147329138,1903.9814850870328
2025-05-10T23:51:32.558371,1878.7256084206317,1873.8287387510006,1873.8287387510006,1873.8287387510006,1976.7686092878166,1893.36404442234
2025-05-10T23:51:33.457053,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:51:39.789668,1878.0970401600905,1889.0362507220623,1889.0362507220623,1889.0362507220623,1960.3076466574596,1896.506879656877
2025-05-10T23:51:40.614838,1883.811290707367,1882.7455069177033,1882.7455069177033,1882.7455069177033,1970.573402850259,1902.1050139509973
2025-05-10T23:51:42.686389,1888.2739871737397,1890.5848206593482,1890.5848206593482,1890.5848206593482,1964.8900004540255,1894.236873646754
2025-05-10T23:51:42.752752,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:51:43.519645,1877.4435904360553,1881.4172288434302,1881.4172288434302,1881.4172288434302,1960.17602224925,1888.6496518186748
2025-05-10T23:51:47.596724,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:51:49.653996,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:51:53.251709,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:51:53.724831,1871.5569624161942,1874.1241264033908,1874.1241264033908,1874.1241264033908,1961.2616794267497,1894.5805188528054
2025-05-10T23:51:54.968649,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-10T23:51:58.859794,1881.8871018349053,1892.8196228188528,1892.8196228188528,1892.8196228188528,1957.9095061404485,1886.5254723365822
2025-05-10T23:51:58.970052,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
2025-05-11T10:07:22.823285,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-11T12:03:25.375037,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-11T12:40:04.808464,33317.5,31534.714285714286,31534.714285714286,31534.714285714286,27979.428571428572,23756.31818181818
2025-05-11T12:41:17.017370,33265.0,33261.0,33270.0,33290.0,27724.0,24300.0
