Timestamp,Current Price,1D Price,1W Price,1M Price,1Y Price,YTD Price
2025-05-10T22:51:36.231013,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T22:51:37.692009,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T22:51:37.783402,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T22:53:51.236564,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T22:53:51.473520,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T22:54:16.784504,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T22:54:31.693196,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T23:02:32.684829,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T23:03:14.753607,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T23:03:35.064350,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T23:03:45.174732,1.79,1.68,2.08,2.29,1.44,1.44
2025-05-10T23:04:03.826717,1.766,2.09,2.09,2.604,1.062,2.0075000000000003
2025-05-10T23:05:19.295327,1.79,1.68,2.08,2.29,1.44,1.44
2025-05-10T23:12:28.455265,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T23:12:43.521926,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:23:07.730234,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T23:23:29.361277,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:25:52.720784,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:28:36.032696,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T23:28:51.254622,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:29:16.899254,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:30:00.197177,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:30:17.219248,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:48:00.829245,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T23:48:31.949108,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T23:48:35.435757,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-10T23:48:41.440279,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:49:45.616395,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:51:28.768075,92.39913888562536,93.56613767407373,93.56613767407373,93.56613767407373,98.046294466574,94.46308531140285
2025-05-10T23:51:28.924360,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:51:30.037511,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:51:31.076259,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:51:31.735524,92.29880572810218,92.76431726923938,92.76431726923938,92.76431726923938,98.294958333196,93.3700506335483
2025-05-10T23:51:36.577940,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-10T23:51:36.705044,91.77447903931072,92.16797281463063,92.16797281463063,92.16797281463063,98.27867498910474,92.25134384706062
2025-05-10T23:51:41.288261,92.2559823982058,92.27126248070833,92.27126248070833,92.27126248070833,98.82133080299589,93.29994670397217
2025-05-10T23:51:41.426092,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-11T10:07:21.706069,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-11T12:03:24.038501,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-11T12:40:03.748157,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-11T12:41:16.124877,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-11T12:41:38.605842,1.766,2.09,2.09,2.604,1.276,2.0075000000000003
2025-05-11T12:41:57.470279,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-11T12:42:25.817136,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-11T12:45:01.025413,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-11T13:00:55.301709,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-11T13:01:38.190091,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-11T13:04:01.143480,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-11T13:09:30.395062,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
2025-05-11T13:10:10.725542,1.79,1.68,2.08,2.29,1.34,1.8
2025-05-11T13:13:47.246734,2.241904761904762,2.1100000000000003,2.1100000000000003,2.1100000000000003,1.3140909090909092,1.75
